PLK2,0.731821051,386
DNAJC16,0.731334425,387
ZNF564,0.731008282,388
ATXN3,0.730486453,389
FGFBP1,0.730149945,390
SPATA6,0.730135989,391
FAM160B1,0.730075931,392
ANAPC4,0.729912595,393
ATP11C,0.729719845,394
C10orf88,0.729320053,395
MAZ,0.728517838,396
CSDE1,0.728473948,397
YLPM1,0.728449555,398
NCOR2,0.728257853,399
TAOK1,0.726652759,400
PRIM1,0.726303901,401
GRPEL2,0.725484423,402
CLOCK,0.725170402,403
NEK9,0.724323484,404
TRDN,0.724234719,405
SEL1L,0.724209586,406
KRT222,0.723525016,407
KANSL1L,0.723493246,408
QKI,0.722876902,409
SCAF4,0.722687166,410
KBTBD4,0.721863749,411
DSN1,0.721817977,412
PSKH1,0.721407136,413
AMY2A,0.720702284,414
ZDHHC14,0.720242876,415
ZBTB18,0.720160263,416
CASP5,0.719785713,417
BIN3,0.71919086,418
SLC35F1,0.719076087,419
TJP2,0.71875242,420
AGPAT9,0.718715323,421
PPP4R1,0.718711722,422
CCDC38,0.71846726,423
C17orf53,0.7180595,424
DST,0.717543426,425
DDX46,0.716952929,426
ELL2,0.716444218,427
ZNF140,0.715704417,428
LIN28B,0.715632908,429
GPATCH11,0.715187209,430
SPATA1,0.714871827,431
TREX1,0.714732203,432
MTX1,0.71449368,433
C7orf50,0.714320312,434
CASK,0.714256099,435
VPS9D1,0.71420615,436
LYAR,0.71407278,437
MS4A1,0.713277958,438
FAM58A,0.713011314,439
SEC22A,0.712667451,440
PTPN22,0.712638228,441
SLC9A1,0.712607946,442
NEUROD6,0.712097934,443
LYSMD3,0.712086201,444
EME2,0.711841729,445
WDR47,0.711733736,446
PCBP2,0.711371857,447
MVB12B,0.710467328,448
ZMAT1,0.710371088,449
TRIM13,0.710255758,450
SF3A3,0.709754975,451
TBC1D1,0.709539368,452
MFRP,0.709475744,453
TMA16,0.709437008,454
RBM26,0.709248726,455
RMDN3,0.706801785,456
HNRPLL,0.704982298,457
CYBA,0.704918223,458
HS2ST1,0.704899584,459
AMT,0.704875289,460
TIGD1,0.70401825,461
FIP1L1,0.702339406,462
MXI1,0.702285298,463
MRPS27,0.701955011,464
PADI2,0.701806212,465
ARHGEF25,0.701492191,466
TRPC6,0.701295781,467
CAST,0.7007613,468
TTYH1,0.700549291,469
TMX1,0.700521545,470
DMP1,0.700514937,471
ZMYM2,0.700406489,472
TDRD12,0.699832191,473
TLE1,0.69972228,474
CCPG1,0.699116808,475
NME5,0.699038212,476
PCSK4,0.698902384,477
PHTF1,0.698086487,478
ARHGAP5,0.697538319,479
PRR11,0.697535467,480
MMP10,0.697380066,481
NFE2L3,0.6972067,482
ELF1,0.697183518,483
SAFB,0.696168679,484
DAZAP1,0.695715815,485
MSANTD3,0.69541361,486
RFX7,0.695285401,487
RNF103,0.694256107,488
DYX1C1,0.692508607,489
ARL14EP,0.692386485,490
CFHR4,0.691817559,491
KIF18B,0.691798225,492
MKI67,0.691736313,493
HPS5,0.691652974,494
TCF4,0.691459365,495
HERC1,0.690826838,496
EOMES,0.690786084,497
LIMD2,0.69056925,498
ARL1,0.690054649,499
SLC25A51,0.689777764,500
ISY1,0.689604414,501
WTAP,0.689187977,502
PROM1,0.688496872,503
INF2,0.688459273,504
ARFGAP2,0.687619663,505
HNRNPAB,0.687309157,506
PAX2,0.687293359,507
PHF6,0.687107478,508
BCKDHB,0.686831182,509
FAM175A,0.686479656,510
SPEN,0.686299258,511
BMP5,0.68627178,512
NXF5,0.685430418,513
SLFN13,0.685204227,514
MGAT5,0.68499776,515
IFIH1,0.684970769,516
RANBP3L,0.683753374,517
KDELR3,0.683745394,518
MIF4GD,0.683601278,519
NRXN2,0.683190131,520
DHX15,0.68314066,521
PUS7,0.683124735,522
LIAS,0.683117361,523
CSNK2B,0.682878324,524
CAPN7,0.682640416,525
KEAP1,0.682518473,526
SLC16A4,0.682274488,527
KLRG1,0.682176844,528
CEP250,0.681797286,529
SIRT6,0.681737129,530
CCDC180,0.681612961,531
ICAM4,0.681099588,532
NR6A1,0.680749694,533
STRN,0.680403102,534
SNRPN,0.680100468,535
DEPDC5,0.679129882,536
MYEF2,0.678828095,537
SLTM,0.678756293,538
ADAM33,0.678605216,539
UNC13C,0.678504182,540
SCAF11,0.677738216,541
CRLF1,0.677721473,542
POGLUT1,0.67730471,543
TBL1XR1,0.677113515,544
TBC1D10C,0.676323363,545
CEP55,0.675652604,546
ADH5,0.674795769,547
DDO,0.674581223,548
WBP1,0.674314889,549
LCOR,0.673837981,550
TNFRSF18,0.673680978,551
HTN1,0.673387325,552
STAU2,0.673144008,553
DDX27,0.672670542,554
YTHDC1,0.67243743,555
SDC3,0.672007667,556
STK4,0.671763634,557
OR6C74,0.671137327,558
VAMP1,0.670827669,559
TREH,0.670515403,560
PRR5-ARHGAP8,0.670242555,561
HNRNPA3,0.669098581,562
CHRDL1,0.668143459,563
SMARCD2,0.668079838,564
PCGF5,0.667992135,565
MOAP1,0.667784274,566
CCR3,0.666790489,567
TCERG1,0.666733237,568
FGB,0.666727108,569
PPP2R5E,0.666687919,570
SMURF2,0.666644947,571
RUNDC1,0.666274623,572
USP15,0.665786093,573
TSPYL2,0.66577688,574
YEATS4,0.665434708,575
R3HCC1L,0.665047206,576
ZNF225,0.665012582,577
DACH1,0.664909946,578
BID,0.664163331,579
RXRB,0.663707957,580
ZNF750,0.663548641,581
E2F5,0.663278092,582
LARP1,0.663199924,583
NFYB,0.663162016,584
SPOCK3,0.662887638,585
CHDC2,0.662389804,586
ZNF226,0.662276153,587
NPRL2,0.662212738,588
ACOT4,0.66209147,589
ENPP1,0.662020121,590
SSC5D,0.661297814,591
RNF181,0.661297604,592
CTSF,0.661219227,593
MAP3K2,0.661201156,594
DAPP1,0.661060772,595
MAPK8IP2,0.660867598,596
RPF1,0.660824825,597
TWIST1,0.659620892,598
LRPPRC,0.659072606,599
ARMCX3,0.658968031,600
NREP,0.6585151,601
UBE2E3,0.658023303,602
NDUFA8,0.657847452,603
GLE1,0.657636711,604
SLC4A7,0.657584147,605
GNRH2,0.657226274,606
ZNF451,0.65715833,607
MAP4K3,0.657067757,608
SPRED2,0.657058615,609
PSORS1C1,0.656991016,610
PDS5B,0.656887429,611
DDA1,0.656457207,612
GCC2,0.656419449,613
XAGE5,0.655928752,614
SMAP2,0.655782808,615
NEDD4L,0.655684235,616
FBXL17,0.655432899,617
DOK7,0.655378728,618
SESTD1,0.655179811,619
CHST10,0.655141226,620
C9orf114,0.655134838,621
MSH3,0.654677371,622
COX4I2,0.654331412,623
DDX6,0.653775475,624
KNOP1,0.653381158,625
CREB1,0.652935895,626
WNT1,0.65251179,627
RBM15B,0.652139464,628
USP1,0.651812274,629
OFD1,0.651572434,630
MCM7,0.651405722,631
CABYR,0.651317964,632
LCP1,0.651089786,633
TRMT5,0.651006667,634
TRABD,0.650360598,635
SFXN5,0.650278671,636
FOSL2,0.649358112,637
ZFY,0.64893762,638
CMTM1,0.64856788,639
KPNA6,0.648275885,640
TARP,0.647911979,641
ARHGAP12,0.647621592,642
C10orf129,0.647487033,643
OR2T35,0.647314833,644
RAPGEF6,0.646782716,645
RFESD,0.646723957,646
VEGFB,0.646344185,647
RASGRP1,0.646201931,648
ANKRD46,0.646185816,649
MESDC2,0.645976861,650
C1orf172,0.645842585,651
SLC44A3,0.64555589,652
CISH,0.645153829,653
SRSF1,0.645014531,654
USP9Y,0.644525534,655
CWC27,0.644505309,656
FAM166B,0.644454948,657
TNPO1,0.643903706,658
SETDB2,0.643710224,659
FOXA2,0.643475993,660
DNMT3A,0.643231195,661
RYBP,0.643119933,662
NCAPH2,0.643100853,663
MSX1,0.642717945,664
TRIM69,0.642068869,665
TOP2B,0.642042112,666
TRIM66,0.642033993,667
TOM1,0.641932376,668
TBKBP1,0.641854469,669
ALPL,0.641787797,670
DIMT1,0.64171106,671
CPNE8,0.641559983,672
EFCAB7,0.641478798,673
FAM111B,0.641367975,674
NIPBL,0.641306751,675
MIS18BP1,0.64121374,676
FBXO48,0.640185087,677
CCDC121,0.639956027,678
ZRANB2,0.63987444,679
KLHL15,0.639718714,680
ZNF763,0.639493552,681
EDIL3,0.639461258,682
CC2D2B,0.638812766,683
KMT2A,0.638710005,684
SPON1,0.638456314,685
CEP128,0.638324744,686
UGT2A2,0.637446857,687
LAMA2,0.637007514,688
KCNT2,0.636900817,689
CNTLN,0.636561929,690
MAGED1,0.636080738,691
LEMD2,0.635816984,692
PLA2G15,0.635466067,693
ZNF12,0.635404425,694
BRD2,0.634887133,695
GGNBP2,0.634121935,696
SMAD7,0.633756699,697
GINS1,0.633532776,698
SLU7,0.63338685,699
ABCA10,0.633285373,700
HGF,0.633204087,701
TMTC3,0.63281957,702
GUCY1B3,0.63230963,703
NRG1,0.632283291,704
UTY,0.631912877,705
GTF3C6,0.631849173,706
RBM6,0.631629026,707
FAM24B,0.631560466,708
LY6G6F,0.631517804,709
REPS2,0.631424098,710
BCORL1,0.631329288,711
FAM213A,0.631091325,712
NTRK2,0.630843699,713
CHADL,0.630700633,714
NQO1,0.630581455,715
VPS13A,0.630483136,716
SFPQ,0.630463843,717
EEF1B2,0.630141964,718
WDR77,0.629837601,719
CDKN1A,0.62948613,720
PAQR6,0.62896189,721
USP39,0.628744675,722
ARHGEF38,0.628728735,723
ERP44,0.628683241,724
ARHGAP27,0.628675718,725
STT3A,0.62806202,726
SCARA5,0.628028783,727
FBXL5,0.627242665,728
HNRNPA2B1,0.627181233,729
FGGY,0.627101924,730
FST,0.626967776,731
OSBPL9,0.626873841,732
CDK12,0.626764919,733
RPS13,0.626713616,734
GTF2IRD2B,0.626520292,735
PCDH7,0.626465837,736
COG8,0.626432712,737
SZRD1,0.626227031,738
SETD1B,0.626221841,739
NFKB2,0.626016725,740
C8orf34,0.62579854,741
FOXA1,0.625659083,742
SRPX2,0.625508315,743
LAT,0.625498629,744
ZNF256,0.625401456,745
NLRP1,0.625379205,746
TBC1D15,0.625091342,747
SULT6B1,0.625004938,748
TMEM41B,0.624936404,749
C17orf82,0.624889381,750
UGT2A1,0.62466833,751
CCNC,0.624484624,752
GUCA1A,0.624288395,753
UXT,0.624173134,754
HNRPDL,0.624083089,755
IAH1,0.624038643,756
BAI3,0.623817516,757
OR2A4,0.623727547,758
POLDIP3,0.623145283,759
DDX24,0.623036801,760
USP45,0.622554766,761
ATG4A,0.622420552,762
FGF22,0.621495375,763
C12orf50,0.621159943,764
STOX1,0.621071037,765
AXIN1,0.620988622,766
DEFB110,0.620857501,767
PLCB3,0.619916587,768
CNKSR3,0.619320912,769
RSPH3,0.619278517,770
VAPA,0.619028193,771
KLRC2,0.618715415,772
HDAC3,0.618596571,773
STAMBPL1,0.618144422,774
CNOT7,0.617242616,775
SPAG11A,0.617152919,776
PEX1,0.617130825,777
PRKCE,0.616673038,778
Sep-07,0.616585868,779
STK19,0.616585512,780
NEFL,0.61647966,781
PTPN7,0.616020508,782
HCFC2,0.615620185,783
EGFL6,0.615562407,784
POLR1C,0.615059382,785
CLCN5,0.614974543,786
STEAP1B,0.61431107,787
PRH1,0.614284357,788
PNPT1,0.614024931,789
PRAMEF18,0.613009567,790
CPEB1,0.612678142,791
CEP290,0.612188431,792
FCHO2,0.612009113,793
PTPRQ,0.61196905,794
MBL2,0.611673583,795
CDC16,0.611631637,796
FAM96A,0.611410564,797
SLC22A8,0.611125022,798
SFMBT1,0.610881816,799
VPS33B,0.61083555,800
C21orf91,0.610456176,801
CBLN3,0.610342635,802
ADH4,0.610333352,803
PNMA3,0.609825103,804
SGK1,0.609469199,805
TEAD2,0.609076287,806
ARAF,0.608844313,807
NONO,0.60860288,808
SYT8,0.607973521,809
POC5,0.607740172,810
ADNP,0.607533526,811
CDNF,0.607389351,812
RIMS1,0.606956281,813
OR11H1,0.606882559,814
GOLGA4,0.606860024,815
TMEM243,0.606791977,816
GLG1,0.606571607,817
A1BG,0.606435179,818
TMEM131,0.606315996,819
CNOT3,0.606182886,820
USP26,0.606036651,821
GBGT1,0.605875908,822
C15orf43,0.605750234,823
RTN4,0.605216493,824
NCKIPSD,0.605215961,825
ABCB6,0.605200507,826
DOCK6,0.605093122,827
HMMR,0.604942559,828
GAR1,0.604838118,829
CYBB,0.60460386,830
HEBP2,0.604574883,831
WT1,0.60435675,832
PHF11,0.604297821,833
MS4A13,0.604203016,834
FAM9A,0.603946327,835
ADAMTS19,0.603680835,836
FAM194B,0.603417673,837
SIPA1,0.603310693,838
PAX5,0.603149319,839
DCLRE1B,0.60304249,840
GOLIM4,0.602847655,841
PNLDC1,0.602123572,842
KIAA1009,0.601968982,843
ZNF800,0.601578264,844
SUPT7L,0.601402389,845
HPD,0.601319134,846
GLT8D1,0.601293902,847
EBF3,0.600991319,848
EPHA7,0.600958107,849
PHB,0.600671167,850
OPHN1,0.600374768,851
LCN10,0.600028958,852
SLK,0.599989009,853
DDX5,0.599778523,854
HNRNPC,0.599527922,855
PDE6A,0.599362252,856
TMEM258,0.59934873,857
BTBD1,0.59857349,858
ZFHX2,0.598301546,859
RBM15,0.598124822,860
PYGO2,0.598053308,861
ESRP2,0.597868651,862
PCM1,0.59775509,863
DTWD1,0.59763882,864
USP6,0.597500594,865
AKIRIN2,0.597238563,866
SP100,0.597148613,867
MAPKAPK5,0.596872371,868
FNBP4,0.596812693,869
TAF3,0.596620107,870
CTH,0.596549839,871
FAF1,0.596079011,872
MYL3,0.596006743,873
BZW1,0.595947486,874
CTNNA1,0.595802242,875
COL11A1,0.595779045,876
LSP1,0.595775752,877
KIAA1107,0.595330417,878
TBC1D12,0.595297506,879
PEX2,0.595289636,880
CSNK1G3,0.595105329,881
MKNK2,0.594568762,882
AKTIP,0.594261707,883
TCP11L2,0.59376693,884
UBA3,0.593665065,885
LIPJ,0.593608665,886
SAT1,0.59353041,887
ANKRD34B,0.593383828,888
TMOD2,0.593112912,889
GPM6A,0.592834682,890
AMMECR1L,0.592572685,891
MRPS15,0.592427013,892
FAM204A,0.59220319,893
MIER3,0.591991992,894
CCDC171,0.591984255,895
AKIP1,0.591868615,896
ASCL3,0.591850767,897
GIPC3,0.591847611,898
CDC27,0.591675203,899
PPP2CB,0.591481495,900
PNLIP,0.591324028,901
TSC1,0.591169832,902
ZFYVE9,0.590713148,903
NOC3L,0.590632527,904
ANO3,0.590612634,905
ACSF2,0.590466872,906
FAM209A,0.5901648,907
FXR1,0.590096178,908
ZNF608,0.589970298,909
CAPZA1,0.589037642,910
MTO1,0.589006478,911
ATP2C2,0.58872021,912
ADPGK,0.588682683,913
FANCM,0.588625802,914
KIAA0430,0.588523447,915
DIP2C,0.588474235,916
C10orf11,0.588030414,917
DCP2,0.587876163,918
PHLPP2,0.587154973,919
LCA5,0.587107223,920
CDC25A,0.586426736,921
CPEB4,0.586367098,922
ARAP2,0.586168704,923
PARP2,0.58610268,924
SHANK1,0.585912606,925
CTRL,0.58581498,926
TTC16,0.585812238,927
PPP4R4,0.585705985,928
MFN2,0.585471462,929
HOXD8,0.585422815,930
MOB2,0.585417488,931
DOPEY1,0.58523058,932
MGAT4C,0.584927695,933
CUL4B,0.58454657,934
C16orf86,0.584494979,935
TINAG,0.583575843,936
RABGAP1,0.583574587,937
STRA8,0.583256818,938
CASP3,0.583236223,939
ARFGAP3,0.582777334,940
RAD18,0.582674913,941
ZNF23,0.582560175,942
AK9,0.582472761,943
EIF5A,0.582283657,944
NFATC4,0.582245289,945
GNG12,0.581818373,946
PCNX,0.581549843,947
MARCKSL1,0.581535097,948
GNPDA2,0.581169547,949
PIGH,0.58112081,950
SLC25A52,0.581033786,951
PXMP2,0.580591051,952
MAP4K4,0.580529957,953
C14orf28,0.58025317,954
NFE2,0.580173792,955
RAB32,0.580142606,956
RHBDL3,0.580011586,957
CSN1S1,0.579843321,958
DPAGT1,0.579483033,959
COL8A2,0.57937818,960
ARG1,0.579352678,961
ISOC2,0.579336928,962
PRRC2C,0.57925873,963
EPG5,0.579181643,964
FASTKD1,0.579178818,965
SIK3,0.578750917,966
EPN2,0.578700644,967
CTSK,0.578555075,968
KRTAP19-2,0.578037218,969
GPR174,0.577911469,970
KAZALD1,0.577623089,971
NSUN7,0.57729914,972
MRPL43,0.577252923,973
SPG11,0.5770985,974
C20orf96,0.577076041,975
MSMB,0.577039629,976
HDAC11,0.576975922,977
GLDC,0.576479285,978
LRRIQ3,0.575813324,979
CT45A5,0.575615064,980
LRIG3,0.575494672,981
IL2RB,0.575406027,982
TJP1,0.575135399,983
TOMM20L,0.575027918,984
PYROXD2,0.57488447,985
KRT19,0.574699487,986
HMX3,0.574482478,987
PITHD1,0.574246858,988
NYX,0.574120621,989
REPS1,0.574085603,990
ALG12,0.573991658,991
PLEKHG1,0.573724524,992
DYRK1A,0.573445652,993
RNF180,0.57335227,994
MAP3K7CL,0.573201355,995
CXorf58,0.57266397,996
KIAA1841,0.572616055,997
GPANK1,0.572272963,998
NTN5,0.57212183,999
TMEM229A,0.572091014,1000
PROSER1,0.572082768,1001
BEGAIN,0.57124191,1002
SAAL1,0.571198663,1003
CIB2,0.571052403,1004
LIPN,0.570586789,1005
TRAPPC8,0.570578788,1006
CGRRF1,0.570314893,1007
CSNK1A1,0.570186528,1008
SLC40A1,0.570168675,1009
ORC2,0.569676325,1010
